serial,year,asecwt,nchild,ftotval
86429,2022,3049.4,0,196940
86430,2022,2012.58,0,24000
86431,2022,2281.11,2,199127
86432,2022,2033.29,1,410064
86433,2022,2079.37,2,80000
86434,2022,2406.5,0,44600
86435,2022,4414.67,0,14402
86436,2022,3989.95,0,121827
86438,2022,1719.2,0,1144039
86439,2022,3463.06,0,19182
86441,2022,1870.45,0,13320
86442,2022,3520.39,0,140020
86443,2022,1499.06,0,119804
86444,2022,2404.61,0,81480
86445,2022,3761.63,0,0
86446,2022,4059.71,0,328660
86447,2022,3576.46,0,173014
86448,2022,1706.22,2,168085
86451,2022,3602.72,0,195379
86452,2022,3504.04,0,770529
86454,2022,4706.39,0,75423
86455,2022,4803.78,0,243855
86456,2022,1898.22,0,77000
86457,2022,1599.84,0,58788
86458,2022,3097.08,0,166275
86459,2022,1901.43,2,75000
86460,2022,2369.24,1,182012
86462,2022,4547.38,0,54720
86463,2022,2126.81,2,15000
86466,2022,4075.96,0,237251
86467,2022,1735.76,0,94460
86468,2022,1865.71,0,99749
86474,2022,4165.8,0,57001
86475,2022,3520.39,0,110496
86476,2022,4703.66,0,72110
86477,2022,2291.29,0,50022
86478,2022,1898.59,1,61014
86484,2022,3888.64,0,9100
86491,2022,2527.64,0,9276
86492,2022,1890.99,1,80149
86496,2022,2274.73,0,97815
86497,2022,2392.77,1,164525
86498,2022,2431.42,2,185179
86504,2022,2703.59,2,101030
86508,2022,3022.16,2,185065
86509,2022,2663.79,3,169638
86510,2022,2266.33,1,110757
86511,2022,2231.25,0,44604
86512,2022,2341.81,2,126012
86513,2022,2426.06,1,45018
86514,2022,2261.7,1,118300
86515,2022,2341.81,3,198585
86516,2022,2093.48,2,218010
86517,2022,2434.84,0,94930
86518,2022,1806.03,3,74030
86519,2022,2168.75,1,68040
86520,2022,2179.98,1,200201
86521,2022,4809.88,0,80402
86522,2022,2071.61,1,216745
86523,2022,4552.34,0,146002
86524,2022,2004.46,1,166525
86525,2022,3739.84,0,29082
86526,2022,5755.07,0,43900
86527,2022,4008.84,0,0
86528,2022,2199.96,0,70038
86529,2022,2756.2,1,58988
86530,2022,2166.22,0,15582
86531,2022,3069.39,1,8352
86532,2022,5049.47,1,34680
86533,2022,2368.59,2,208202
86534,2022,2285.05,1,330004
86535,2022,4311.84,0,49861
86536,2022,3776.69,0,134809
86537,2022,3781.65,0,1940
86540,2022,2450.95,0,53600
86541,2022,2752.3,2,73000
86542,2022,1928.59,2,87006
86543,2022,3875.81,0,227050
86544,2022,3892.08,2,224215
86547,2022,1822.26,2,158770
86548,2022,2417.64,0,72207
86549,2022,2450.95,0,78600
86550,2022,1997.56,2,165200
86551,2022,2054.87,1,144141
86552,2022,2532.92,2,134110
86553,2022,2511.94,1,45040
86554,2022,1788.24,0,35935
86555,2022,2060.27,3,35621
86556,2022,3875.81,0,131205
86557,2022,2513.46,0,333600
86558,2022,3253.67,0,22942
86559,2022,4634.34,0,79002
86560,2022,2729.83,2,70250
86561,2022,2016.46,4,177433
86563,2022,1894.07,0,95643
86564,2022,1809.65,0,262392
86565,2022,1994.51,2,157816
86566,2022,1937.59,1,56600
86567,2022,1891.11,0,54512
86568,2022,4343.29,0,105616
86569,2022,2532.92,3,47700
86571,2022,2752.3,0,6700
86572,2022,2158.17,0,47841
86574,2022,1983.84,0,78782
86575,2022,2433.9,3,123565
86576,2022,3783.87,0,48016
86577,2022,2073.31,0,72300
86578,2022,1937.59,3,60850
86579,2022,2650.18,3,91005
86580,2022,1805.94,0,155976
86581,2022,3767.3,0,62996
86582,2022,1849.22,0,115006
86583,2022,5175.05,0,41665
86584,2022,3377.05,0,21288
86585,2022,2247.57,3,103281
86586,2022,2152.99,0,115020
86587,2022,2487.27,2,76012
86588,2022,2501.79,0,11550
86589,2022,1839.77,0,459099
86590,2022,1669.9,0,329900
86592,2022,2537.7,0,195660
86593,2022,2756.73,0,67030
86594,2022,2587.54,0,107294
86606,2022,5200.68,0,97526
86611,2022,2420.16,3,85696
86612,2022,2277.96,0,12900
86613,2022,1900.44,1,18792
86614,2022,2196.67,3,64947
86615,2022,2079.85,0,26883
86616,2022,2277.36,4,70396
86617,2022,2424.3,1,65802
86618,2022,2133.29,1,159907
86619,2022,2034.58,0,54420
86620,2022,2073.52,0,51731
86621,2022,2432.21,1,85368
86622,2022,2424.1,0,48002
86623,2022,2065.38,2,15000
86624,2022,2041.16,0,33878
86625,2022,2855.09,0,46000
86626,2022,2415.05,0,44000
86627,2022,2194.53,2,52001
86629,2022,1987.37,1,8880
86630,2022,2480.14,2,67001
86631,2022,2617.88,2,45015
86632,2022,1976.19,2,100745
86633,2022,1976.19,3,62100
86634,2022,2721.82,0,114005
86635,2022,2107.69,2,22000
86636,2022,2711.79,2,138212
86638,2022,2627,0,119656
86639,2022,2610.67,0,80021
86640,2022,2633.32,2,25502
86641,2022,2990.15,1,52090
86642,2022,4489.12,0,39890
86643,2022,2440.85,2,108145
86644,2022,2691.9,0,38364
86645,2022,2618.7,0,190983
86646,2022,1895.65,1,3000
86647,2022,2577.48,4,241481
86648,2022,2905.93,3,23015
86649,2022,1892.45,2,123000
86650,2022,1879.46,0,18000
86651,2022,1717.73,3,96026
86652,2022,1929.28,0,20010
86653,2022,1741.61,3,54100
86654,2022,1687.05,0,171002
86655,2022,1717.73,4,74570
86656,2022,1782.01,1,92588
86657,2022,2453.77,4,120001
86658,2022,2116.93,1,30500
86659,2022,3798.83,0,128310
86660,2022,2497.4,0,31372
86661,2022,1688.37,0,352673
86662,2022,1870.3,0,95529
86663,2022,2232.12,4,124000
86664,2022,2085.86,1,126500
86665,2022,3842.57,0,3000
86666,2022,4586.81,0,215100
86667,2022,3886.95,0,59630
86668,2022,4176.64,1,149303
86669,2022,2611.13,2,213961
86670,2022,3954.38,0,33317
86671,2022,2971.76,0,21970
86672,2022,2751.54,1,399161
86673,2022,2522.82,0,22640
86674,2022,3042.29,0,76983
86675,2022,2799.65,2,213561
86677,2022,4417.07,0,133105
86678,2022,4094.98,0,36827
86679,2022,2112.9,2,30000
86680,2022,3585.99,0,75035
86681,2022,3520.39,0,28848
86682,2022,4048.92,0,89505
86684,2022,2202.28,0,186406
86685,2022,4847.18,2,32000
86686,2022,2174.7,0,9528
86687,2022,2332.99,0,113002
86688,2022,4420.95,0,3270
86689,2022,4280.69,0,262152
86690,2022,2012.24,1,21976
86691,2022,3754.64,1,124020
86692,2022,2328.75,3,144273
86693,2022,2446.67,0,111981
86695,2022,2116.93,1,40000
86698,2022,1821.02,1,69000
86699,2022,1870.3,0,0
86714,2022,1971.54,0,172507
86715,2022,2220.72,0,12000
86716,2022,2358.49,0,47700
86717,2022,2221.92,0,57556
86718,2022,2593.46,0,194502
86719,2022,2201.51,3,248390
86720,2022,2181.74,1,89200
86721,2022,2144.5,0,40300
86723,2022,2548.64,1,73950
86724,2022,2061.84,1,98000
86725,2022,2589.6,2,353021
86728,2022,2893.19,2,92601
86729,2022,3679.96,0,199291
86730,2022,3056.44,1,281030
86731,2022,4848.35,0,35000
86732,2022,2615.91,3,36502
86733,2022,2980.36,1,181946
86734,2022,2605.65,0,88092
86735,2022,1965.19,4,256000
86736,2022,2553.22,0,93200
86737,2022,1929.81,2,140500
86738,2022,3454.12,1,96005
86739,2022,2147.79,0,26410
86740,2022,1757.36,0,0
86741,2022,1639.99,0,772
86742,2022,2075.79,0,12000
86743,2022,1916.96,0,29921
86744,2022,2347.39,0,18172
86745,2022,3825.55,0,38411
86746,2022,2402.2,0,45000
86747,2022,1889.4,0,0
86748,2022,2028.43,0,0
86749,2022,2356.7,0,0
86750,2022,3318.06,0,19203
86751,2022,1964.86,0,12000
86752,2022,2361.4,0,231507
86753,2022,2812.71,2,91019
86754,2022,1791.74,1,163808
86755,2022,1908.06,0,34465
86757,2022,4680.81,0,21278
86758,2022,2026.99,0,76962
86760,2022,2481.48,0,15000
86761,2022,1752.47,1,170450
86762,2022,1889.71,2,23400
86763,2022,1835.78,3,41000
86764,2022,4075.17,2,41766
86766,2022,1986.63,0,33100
86767,2022,2264.95,0,55000
86768,2022,1695.92,1,19500
86769,2022,2161.57,1,21600
86770,2022,1965.15,0,8000
86771,2022,2434.16,1,95782
86772,2022,2445.52,2,207670
86773,2022,4505.71,0,73001
86774,2022,1695.92,1,67801
86776,2022,3899.53,0,19032
86780,2022,3284.51,1,277600
86788,2022,2172.5,2,49001
86789,2022,2685.41,0,0
86790,2022,3520.96,1,81311
86791,2022,2241.08,0,80106
86792,2022,2551.17,0,0
86793,2022,2221.92,1,700
86794,2022,2703.47,0,9005
86795,2022,2635.34,0,0
86796,2022,3449.52,0,31200
86797,2022,2247.07,2,6700
86798,2022,2249.35,0,16330
86801,2022,2324.21,2,33288
86803,2022,2160.06,2,4350
86804,2022,2455.19,2,38805
86805,2022,2455.19,0,35800
86806,2022,2709.36,0,22180
86809,2022,3118.06,0,10782
86811,2022,1908.03,3,48600
86812,2022,1695.95,1,142676
86813,2022,2162.38,4,113453
86814,2022,1702.63,1,86006
86815,2022,1904.48,1,140022
86816,2022,1653.07,0,30000
86817,2022,2146.53,0,24000
86818,2022,1986.1,0,42420
86820,2022,567.24,0,150274
86822,2022,638.01,0,201228
86823,2022,630.08,0,1
86826,2022,521.36,0,16735
86828,2022,267.76,1,68517
86829,2022,348.04,0,98732
86833,2022,669.06,0,49402
86834,2022,263.41,0,29334
86835,2022,338.93,2,82344
86836,2022,287.71,2,73473
86837,2022,545.4,0,9082
86839,2022,618.61,0,53200
86841,2022,582.16,0,80999
86842,2022,393.12,1,597341
86843,2022,288.76,2,22117
86844,2022,354.65,0,101441
86845,2022,260.4,3,44000
86847,2022,300.55,0,84050
86849,2022,568.51,0,51775
86851,2022,523.97,0,89000
86852,2022,430.51,0,85940
86853,2022,500.37,0,32019
86854,2022,554.05,0,15823
86855,2022,617.29,0,62600
86856,2022,664.51,0,6400
86860,2022,445.97,4,66000
86862,2022,280.85,0,40528
86863,2022,317.64,0,9162
86865,2022,694.82,0,278661
86867,2022,534.66,1,173397
86868,2022,617.29,0,49500
86871,2022,491.39,0,110005
86877,2022,592.77,0,404744
86880,2022,541.42,0,42100
86883,2022,551.67,0,73294
86884,2022,566.15,0,149265
86887,2022,553.92,0,56467
86892,2022,649.27,0,34568
86893,2022,537.8,0,-8899
86894,2022,694.8,0,57111
86897,2022,624.28,0,129225
86898,2022,521.8,0,174130
86900,2022,577.3,0,85902
86901,2022,686.47,0,156002
86902,2022,691.92,1,289806
86905,2022,283.02,2,532505
86908,2022,597.15,0,107927
86909,2022,664.01,0,13092
86910,2022,563.16,0,0
86911,2022,738.99,0,92040
86912,2022,378.53,0,51856
86916,2022,587.83,0,16823
86927,2022,360.13,3,70002
86928,2022,353.17,1,11988
86929,2022,349.99,1,167550
86931,2022,300.27,3,1211244
86932,2022,312.44,1,58892
86934,2022,330.58,1,87038
86936,2022,345.41,2,63000
86937,2022,204.81,3,106692
86938,2022,579.28,0,85503
86939,2022,490.87,0,46721
86942,2022,319.14,1,90200
86946,2022,245.78,2,79229
86947,2022,320.33,0,90100
86948,2022,296.93,0,21000
86949,2022,289.34,0,90100
86950,2022,521.15,0,474525
86952,2022,731.31,0,170150
86953,2022,388.44,4,285171
86956,2022,405.76,1,50123
86957,2022,728.28,0,279700
86959,2022,343.99,1,48002
86962,2022,338.24,0,85004
86964,2022,321.78,3,55689
86965,2022,345.41,0,28000
86969,2022,319.28,0,121232
86972,2022,352.53,2,245589
86973,2022,421.77,3,40189
86974,2022,303.55,0,178000
86975,2022,264.79,3,186017
86976,2022,486.19,1,68344
86977,2022,369.59,3,56455
86978,2022,411.42,3,44514
86979,2022,410.97,0,173023
86980,2022,600.83,0,379537
86981,2022,343.98,3,83000
86982,2022,438.48,0,57556
86983,2022,463.66,0,65110
86991,2022,589.36,0,13930
86993,2022,378.84,4,105843
86994,2022,289.35,0,12784
86995,2022,346,0,13840
86997,2022,388.44,1,30802
87000,2022,280.88,2,236809
87001,2022,319.14,1,230639
87005,2022,396.77,2,1108082
87006,2022,542.53,1,40000
87008,2022,289.35,2,11220
87010,2022,388.44,1,86004
87011,2022,439.96,5,48000
87015,2022,308.85,2,331141
87017,2022,526.03,1,1114
87018,2022,622.67,2,61348
87019,2022,560.74,1,6485
87020,2022,322.16,1,123171
87021,2022,306.68,4,108418
87022,2022,378.74,0,57287
87023,2022,377.36,0,86015
87024,2022,408.59,0,43228
87025,2022,457.69,0,30005
87026,2022,604.17,0,0
87027,2022,437.74,0,34023
87028,2022,355.86,3,99528
87031,2022,502.02,0,169370
87032,2022,302.34,2,186232
87033,2022,740.87,0,96219
87034,2022,490.87,0,14001
87035,2022,505.02,0,144501
87036,2022,343.98,4,20800
87040,2022,287.71,0,1400
87045,2022,378.72,2,22128
87047,2022,555.23,5,18401
87049,2022,295.11,0,77887
87055,2022,289.35,2,27198
87057,2022,292.34,3,67202
87059,2022,441.79,3,35400
87060,2022,563.91,0,35105
87062,2022,372.59,1,75050
87063,2022,289.35,0,12001
87064,2022,828.36,3,9871
87069,2022,346,3,65000
87070,2022,414.63,4,73992
87071,2022,572.94,0,1500
87073,2022,452.45,1,79227
87074,2022,369.59,0,154575
87075,2022,322.16,3,104791
87076,2022,463.47,0,1814
87077,2022,437.74,2,73535
87078,2022,333.58,0,24634
87079,2022,497.69,1,1401
87080,2022,743.44,0,51200
87082,2022,284.47,3,127372
87083,2022,317.94,0,79880
87084,2022,266.76,0,62174
87085,2022,507.88,0,60025
87086,2022,502.93,0,190035
87087,2022,230.66,0,149000
87089,2022,490.87,2,92910
87090,2022,309.53,0,36714
87091,2022,292.17,0,0
87092,2022,603.33,0,130220
87095,2022,378.92,0,22470
87096,2022,301.54,1,57115
87100,2022,280.41,1,158702
87101,2022,489.85,0,112231
87105,2022,320.44,1,78328
87106,2022,335.67,0,17562
87107,2022,675.21,0,13782
87108,2022,657.25,0,28296
87109,2022,476.85,0,25014
87110,2022,262.36,2,60252
87111,2022,545.94,0,96531
87112,2022,439.6,0,20726
87114,2022,415.74,0,5400
87115,2022,294.85,3,136927
87116,2022,510.93,0,116283
87117,2022,605.28,4,51707
87122,2022,510.93,0,150867
87123,2022,758.64,0,363045
87124,2022,527.46,0,21946
87125,2022,552.5,1,76818
87128,2022,276.34,0,38050
87131,2022,512.13,0,148374
87133,2022,337.24,2,0
87134,2022,645.6,0,34206
87135,2022,396.26,1,138544
87136,2022,252.83,1,77000
87137,2022,640.1,0,32114
87141,2022,342.08,1,197629
87143,2022,285.05,2,75053
87144,2022,296.08,1,154002
87145,2022,510,1,186342
87146,2022,307.14,1,234002
87149,2022,324.22,3,60282
87150,2022,295.17,2,61850
87151,2022,349.42,0,388337
87152,2022,243,2,76051
87153,2022,491.09,0,219001
87154,2022,706.52,0,75050
87155,2022,384.87,0,125802
87157,2022,459.91,0,92190
87158,2022,349.42,0,82615
87159,2022,644.53,0,10016
87162,2022,617.94,0,47010
87164,2022,653.67,1,19001
87165,2022,670.65,0,29070
87166,2022,287.8,2,161650
87170,2022,648.16,0,183876
87171,2022,552.18,1,113786
87172,2022,745.79,0,284472
87173,2022,324.22,2,52510
87174,2022,285.35,3,93008
87175,2022,229.32,5,80902
87176,2022,275.18,2,40810
87177,2022,448.82,1,273860
87178,2022,295.54,4,3600
87179,2022,632.32,0,160345
87181,2022,304.85,0,60000
87182,2022,476.85,0,75592
87184,2022,781.48,0,9100
87185,2022,529.66,0,34540
87188,2022,238.91,0,66600
87189,2022,513.82,0,174312
87190,2022,510,1,266012
87192,2022,644.53,0,278703
87194,2022,473.57,0,38117
87196,2022,632.32,0,117910
87197,2022,645.6,0,83330
87198,2022,394.62,2,115154
87199,2022,281.31,2,126300
87200,2022,679.7,0,54541
87201,2022,552.84,0,85010
87202,2022,764.52,0,19000
87204,2022,295.38,0,11500
87205,2022,742.7,0,41280
87207,2022,257.02,3,298790
87208,2022,404.12,1,122292
87209,2022,713.97,0,0
87211,2022,314.16,0,35140
87212,2022,453.49,1,155673
87213,2022,242.87,2,328816
87214,2022,404.12,1,68382
87215,2022,315.48,3,49519
87216,2022,376.58,1,48589
87217,2022,743.4,0,100003
87218,2022,386.27,0,40250
87220,2022,715.61,0,46604
87221,2022,333.24,0,56235
87222,2022,318.8,1,65900
87223,2022,610.39,0,114900
87224,2022,335.84,1,131170
87225,2022,218.86,3,45000
87227,2022,314.17,1,26302
87231,2022,272.83,1,75020
87232,2022,345.18,0,47500
87233,2022,302.98,1,60290
87234,2022,267.61,1,130861
87235,2022,241.74,0,61000
87236,2022,302.98,2,104556
87238,2022,709.48,0,66500
87240,2022,311.12,0,29013
87242,2022,512.13,0,14040
87243,2022,297.92,0,48482
87245,2022,637.45,0,182693
87246,2022,678.47,0,90020
87247,2022,597.74,0,236406
87248,2022,333.24,0,28456
87249,2022,276.52,1,120574
87250,2022,503.42,0,50000
87251,2022,288.99,2,81600
87252,2022,378.38,0,117442
87253,2022,266.09,0,117330
87254,2022,585.21,0,214004
87255,2022,314.66,0,197000
87256,2022,650.04,0,21710
87259,2022,746.5,0,60020
87260,2022,454.48,4,45011
87261,2022,529.44,0,93267
87262,2022,335.84,2,66634
87264,2022,569.06,0,68415
87265,2022,446.96,4,210215
87266,2022,376.81,2,318060
87268,2022,235.03,1,17875
87269,2022,421.43,1,186556
87270,2022,580.5,0,140894
87271,2022,441.43,0,36011
87272,2022,659.98,0,16182
87274,2022,334.62,0,257258
87275,2022,386.35,1,197614
87276,2022,568.09,0,88021
87277,2022,308.42,2,144087
87278,2022,684.05,0,103500
87279,2022,275.38,4,246002
87280,2022,250.32,0,108220
87281,2022,244.34,0,15576
87282,2022,721.76,0,100000
87283,2022,404.12,1,40010
87284,2022,378.52,1,72001
87285,2022,510,0,23142
87286,2022,611.25,1,70500
87287,2022,489.06,0,185225
87288,2022,443.61,1,31212
87289,2022,340.04,0,34584
87290,2022,640.1,0,42161
87291,2022,501.58,1,98192
87293,2022,545.94,1,189535
87295,2022,342.08,1,5581
87296,2022,535.03,0,44002
87297,2022,339.46,4,35500
87298,2022,260.96,1,58000
87300,2022,316.5,0,140029
87301,2022,501.58,0,148496
87302,2022,454.21,1,88290
87303,2022,314.39,0,42530
87304,2022,363.72,0,154540
87305,2022,731.96,0,80590
87307,2022,680.61,0,260976
87308,2022,338.63,0,115703
87309,2022,538.1,0,100001
87310,2022,605.39,0,172280
87311,2022,295.76,6,12480
87312,2022,775.23,0,37319
87313,2022,529.44,1,195600
87314,2022,473.57,0,12000
87315,2022,448.82,0,78506
87316,2022,735.01,0,33114
87317,2022,301.73,2,310101
87318,2022,406.29,1,269630
87319,2022,346.82,0,15000
87321,2022,549.89,0,37540
87323,2022,284.16,4,90320
87324,2022,228.46,0,80491
87326,2022,319.12,5,69456
87327,2022,280.75,4,16800
87328,2022,254.76,0,85009
87329,2022,781.1,0,73157
87331,2022,781.1,0,76871
87332,2022,275.09,0,66000
87335,2022,242.87,2,195007
87337,2022,682.53,1,100005
87338,2022,252.83,0,177003
87341,2022,566.41,0,41636
87343,2022,507.68,1,1110
87344,2022,445.46,0,24378
87347,2022,607.23,0,106791
87348,2022,522.43,0,17468
87349,2022,287.8,4,107782
87350,2022,282.66,1,217064
87352,2022,781.1,0,121114
87353,2022,351.59,0,82200
87354,2022,285.35,3,349081
87358,2022,454.21,2,49238
87360,2022,686.89,3,54055
87361,2022,638.74,0,340400
87362,2022,322.82,2,107332
87363,2022,279.87,1,117300
87364,2022,632.32,0,40000
87372,2022,716.88,0,118101
87375,2022,628.31,0,19001
87384,2022,510.93,0,34168
87385,2022,419.68,0,27000
87403,2022,601.23,0,20044
87405,2022,442.93,0,41203
87414,2022,305.73,1,924020
87415,2022,307.32,2,52113
87416,2022,336.36,0,89902
87417,2022,320.49,0,10
87418,2022,325.38,1,23140
87419,2022,293.37,1,70002
87420,2022,305.73,0,860780
87421,2022,322.54,1,0
87422,2022,373.36,2,151813
87423,2022,378.73,0,28050
87424,2022,286.11,2,100932
87425,2022,394.95,0,35360
87428,2022,344.45,1,165250
87429,2022,280.77,3,89986
87430,2022,436.96,0,99003
87431,2022,303.56,1,40841
87432,2022,317.73,3,93410
87434,2022,273.55,2,162700
87435,2022,321.39,1,158054
87436,2022,433.68,3,358028
87437,2022,388.78,1,52001
87439,2022,286.44,0,30606
87440,2022,284.16,0,83004
87444,2022,456.37,1,93816
87445,2022,364.91,0,43361
87447,2022,383.09,0,70715
87448,2022,474.66,1,16100
87449,2022,354.4,0,104500
87451,2022,481.64,2,195105
87452,2022,412.62,2,196810
87453,2022,455.58,2,82984
87454,2022,341.64,2,223350
87455,2022,285.35,2,211900
87456,2022,306.22,3,160067
87460,2022,367.87,2,250660
87461,2022,364.85,4,162910
87463,2022,332.27,0,106486
87464,2022,367.1,2,158440
87465,2022,443.85,0,12965
87467,2022,394.4,1,78572
87468,2022,390.87,1,239481
87470,2022,462.1,0,95357
87472,2022,572.78,2,28641
87473,2022,375.11,0,198918
87474,2022,353.59,0,126628
87475,2022,485.21,2,153076
87476,2022,382.24,0,61282
87477,2022,332.01,1,203526
87478,2022,389.21,2,152123
87479,2022,404.91,2,25000
87481,2022,398.58,0,12000
87482,2022,302.67,0,30275
87483,2022,393.73,0,121200
87484,2022,308.77,1,177000
87485,2022,403.83,0,68072
87486,2022,253.21,0,56400
87487,2022,412.93,1,40686
87488,2022,481.53,1,20108
87489,2022,419.08,2,247328
87490,2022,246.92,3,246600
87491,2022,351.45,2,173023
87492,2022,277.38,4,134191
87493,2022,323.66,2,17645
87494,2022,224.33,2,314502
87495,2022,392.91,0,127970
87496,2022,493.41,0,107002
87497,2022,301.29,4,229027
87498,2022,336.45,0,29110
87499,2022,392.79,0,36348
87500,2022,425.29,0,41202
87501,2022,302.02,1,119313
87502,2022,229.98,0,13165
87503,2022,233.8,0,16110
87504,2022,409.8,2,212093
87505,2022,536.78,0,55001
87508,2022,246.28,0,118722
87510,2022,494.38,0,9583
87511,2022,479.14,0,108043
87513,2022,498.47,0,24752
87517,2022,597.53,0,119405
87518,2022,464.66,0,30010
87519,2022,248.85,1,56015
87520,2022,356.15,1,33116
87521,2022,523.88,0,52586
87523,2022,265.91,9,219444
87525,2022,223.2,1,61018
87527,2022,440.36,0,132185
87529,2022,234.33,3,149377
87532,2022,592.04,0,14051
87533,2022,504.68,0,6059
87534,2022,506.78,0,3696
87535,2022,506.78,0,22819
87537,2022,622.65,0,71214
87538,2022,570.5,0,20760
87539,2022,211.92,2,156228
87540,2022,253.63,3,174729
87542,2022,568.85,0,600
87543,2022,350.53,0,49200
87544,2022,568.85,0,39730
87545,2022,671.37,0,109142
87547,2022,518.64,0,62858
87550,2022,676.57,0,90012
87551,2022,667.77,0,63290
87552,2022,295.97,4,153069
87553,2022,479.14,0,48908
87554,2022,369.45,2,72028
87556,2022,602.31,0,40000
87557,2022,335.58,1,62002
87558,2022,431,0,58177
87559,2022,236.55,1,65120
87560,2022,450.28,0,15000
87561,2022,220.61,0,10680
87562,2022,466.59,0,145161
87563,2022,481.13,0,250
87565,2022,286.9,7,7028
87567,2022,231.67,2,25114
87568,2022,488.4,1,32714
87569,2022,369.86,0,30000
87570,2022,526.79,0,78106
87571,2022,505.76,0,48968
87572,2022,236.74,2,47000
87574,2022,422.17,1,150020
87577,2022,322.03,0,89837
87579,2022,475.56,4,18850
87580,2022,622.65,0,150020
87582,2022,568.85,0,89033
87583,2022,234.33,6,69911
87584,2022,260.13,1,113414
87585,2022,356.15,1,180344
87591,2022,286.36,0,37329
87592,2022,302.3,2,63691
87593,2022,300.69,1,38487
87594,2022,316.01,0,148130
87597,2022,336.07,3,113000
87599,2022,266.41,1,82292
87600,2022,281.36,3,56002
87601,2022,319.86,1,203014
87602,2022,345.1,2,155402
87605,2022,365.92,3,1116
87606,2022,446.75,2,70309
87607,2022,350.3,4,0
87608,2022,282.68,1,108733
87609,2022,210.02,2,114763
87610,2022,316.79,1,148227
87611,2022,218.33,4,20036
87612,2022,291.91,4,107982
87634,2022,294.8,1,197980
87635,2022,860.14,0,21478
87637,2022,566.61,0,87301
87638,2022,494.38,0,215980
87639,2022,431,0,33300
87640,2022,598.74,0,173401
87642,2022,294.85,3,35000
87643,2022,758.64,1,177090
87645,2022,360.63,0,23573
87646,2022,360.63,0,49592
